VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=     5,F=POINT
 0.7854  0.109797E+07  0.215489E+07  0.103193E+07  0.144742E+07  0.737499E+06  0.105652E+00 -188.81 -188.81  -74.70 -188.81   -8.81   86.58
Zone t="Diffraction force - beta = 252.000 deg",I=     5,F=POINT
 0.5236  0.427970E+06  0.131716E+07  0.191707E+07  0.769790E+06  0.250119E+06  0.236058E-01 -181.37 -181.37  -85.75 -181.37   -1.37  -84.25
 0.5890  0.505829E+06  0.155678E+07  0.167624E+07  0.952046E+06  0.309338E+06  0.127151E-01 -182.32 -182.32  -83.90 -182.32   -2.32  -75.38
 0.6545  0.590528E+06  0.181746E+07  0.144461E+07  0.115234E+07  0.374418E+06  0.884161E-02 -183.85 -183.85  -81.38 -183.86   -3.86   61.76
 0.7200  0.673795E+06  0.207373E+07  0.122784E+07  0.136120E+07  0.442280E+06  0.438006E-01 -186.04 -186.04  -78.37 -186.06   -6.06   83.11
 0.7854  0.747355E+06  0.230012E+07  0.103193E+07  0.154498E+07  0.501992E+06  0.105644E+00 -188.81 -188.81  -74.70 -188.81   -8.81   86.58
Zone t="Diffraction force - beta = 261.000 deg",I=     5,F=POINT
 0.5236  0.216652E+06  0.136789E+07  0.191707E+07  0.799440E+06  0.126619E+06  0.268561E-01 -181.37 -181.37  -85.75 -181.37   -1.37  -84.88
 0.5890  0.256067E+06  0.161675E+07  0.167624E+07  0.988716E+06  0.156597E+06  0.192405E-01 -182.32 -182.32  -83.90 -182.32   -2.32  -80.42
 0.6545  0.298945E+06  0.188746E+07  0.144461E+07  0.119673E+07  0.189543E+06  0.708720E-02 -183.85 -183.85  -81.38 -183.86   -3.86  -53.80
 0.7200  0.341098E+06  0.215360E+07  0.122784E+07  0.141363E+07  0.223897E+06  0.180088E-01 -186.04 -186.04  -78.37 -186.06   -6.06   73.07
 0.7854  0.378336E+06  0.238872E+07  0.103193E+07  0.160448E+07  0.254125E+06  0.567885E-01 -188.81 -188.81  -74.70 -188.81   -8.81   83.65
Zone t="Diffraction force - beta = 270.000 deg",I=     5,F=POINT
 0.5236  0.292620E+00  0.138494E+07  0.191707E+07  0.809405E+06  0.918874E+00  0.321266E-01   -7.50 -181.37  -85.75 -181.37  -87.80  -85.76
 0.5890  0.241540E+00  0.163690E+07  0.167624E+07  0.100104E+07  0.196749E+00  0.300722E-01   32.41 -182.32  -83.90 -182.32 -200.68  -83.91
 0.6545  0.114352E+00  0.191099E+07  0.144461E+07  0.121164E+07  0.279633E+00  0.279262E-01   29.60 -183.85  -81.38 -183.86   69.56  -81.37
 0.7200  0.259569E+00  0.218045E+07  0.122784E+07  0.143125E+07  0.280618E+00  0.257968E-01   44.39 -186.04  -78.37 -186.06 -221.75  -78.29
 0.7854  0.256710E+00  0.241849E+07  0.103193E+07  0.162448E+07  0.305091E+00  0.236894E-01 -166.01 -188.81  -74.70 -188.81  -80.92  -74.54
Zone t="Diffraction force - beta = 279.000 deg",I=     5,F=POINT
 0.5236  0.216653E+06  0.136789E+07  0.191707E+07  0.799440E+06  0.126619E+06  0.372889E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -86.34
 0.5890  0.256068E+06  0.161675E+07  0.167624E+07  0.988716E+06  0.156598E+06  0.408982E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -85.51
 0.6545  0.298945E+06  0.188746E+07  0.144461E+07  0.119673E+07  0.189543E+06  0.496520E-01   -3.85 -183.85  -81.38 -183.86 -183.86  -85.14
 0.7200  0.341098E+06  0.215360E+07  0.122784E+07  0.141363E+07  0.223897E+06  0.679301E-01   -6.04 -186.04  -78.37 -186.06 -186.06  -85.59
 0.7854  0.378335E+06  0.238872E+07  0.103193E+07  0.160448E+07  0.254125E+06  0.102305E+00   -8.81 -188.81  -74.70 -188.81 -188.81  -86.47
Zone t="Diffraction force - beta = 288.000 deg",I=     5,F=POINT
 0.5236  0.427971E+06  0.131716E+07  0.191707E+07  0.769790E+06  0.250120E+06  0.405514E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -86.60
 0.5890  0.505830E+06  0.155678E+07  0.167624E+07  0.952046E+06  0.309339E+06  0.474738E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -86.12
 0.6545  0.590529E+06  0.181746E+07  0.144461E+07  0.115234E+07  0.374419E+06  0.631372E-01   -3.85 -183.85  -81.38 -183.86 -183.86  -86.18
 0.7200  0.673797E+06  0.207373E+07  0.122784E+07  0.136120E+07  0.442281E+06  0.941838E-01   -6.04 -186.04  -78.37 -186.06 -186.06  -86.82
 0.7854  0.747355E+06  0.230012E+07  0.103193E+07  0.154497E+07  0.501993E+06  0.151285E+00   -8.81 -188.81  -74.70 -188.81 -188.81  -87.61
Zone t="Diffraction force - beta = 297.000 deg",I=     5,F=POINT
 0.5236  0.628751E+06  0.123399E+07  0.191707E+07  0.721185E+06  0.367462E+06  0.405314E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -86.64
 0.5890  0.743137E+06  0.145849E+07  0.167624E+07  0.891934E+06  0.454464E+06  0.475264E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -86.11
 0.6545  0.867572E+06  0.170271E+07  0.144461E+07  0.107958E+07  0.550075E+06  0.631615E-01   -3.85 -183.85  -81.38 -183.86 -183.86  -86.17
 0.7200  0.989904E+06  0.194279E+07  0.122784E+07  0.127525E+07  0.649774E+06  0.942082E-01   -6.04 -186.04  -78.37 -186.06 -186.06  -86.82
 0.7854  0.109797E+07  0.215489E+07  0.103193E+07  0.144742E+07  0.737500E+06  0.151338E+00   -8.81 -188.81  -74.70 -188.81 -188.81  -87.61
Zone t="Diffraction force - beta = 306.000 deg",I=     5,F=POINT
 0.5236  0.814049E+06  0.112044E+07  0.191707E+07  0.654822E+06  0.475756E+06  0.373151E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -86.33
 0.5890  0.962146E+06  0.132428E+07  0.167624E+07  0.809859E+06  0.588398E+06  0.408300E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -85.46
 0.6545  0.112325E+07  0.154602E+07  0.144461E+07  0.980240E+06  0.712187E+06  0.496877E-01   -3.85 -183.85  -81.38 -183.86 -183.86  -85.14
 0.7200  0.128164E+07  0.176402E+07  0.122784E+07  0.115791E+07  0.841268E+06  0.679839E-01   -6.04 -186.04  -78.37 -186.06 -186.06  -85.61
 0.7854  0.142155E+07  0.195660E+07  0.103193E+07  0.131423E+07  0.954847E+06  0.102397E+00   -8.81 -188.81  -74.70 -188.81 -188.81  -86.48
Zone t="Diffraction force - beta = 315.000 deg",I=     5,F=POINT
 0.5236  0.979302E+06  0.979302E+06  0.191707E+07  0.572336E+06  0.572336E+06  0.320893E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -85.74
 0.5890  0.115746E+07  0.115746E+07  0.167624E+07  0.707843E+06  0.707843E+06  0.300542E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -83.89
 0.6545  0.135128E+07  0.135128E+07  0.144461E+07  0.856762E+06  0.856762E+06  0.278854E-01   -3.85 -183.85  -81.38 -183.86 -183.86  -81.34
 0.7200  0.154181E+07  0.154181E+07  0.122784E+07  0.101205E+07  0.101205E+07  0.258713E-01   -6.04 -186.04  -78.37 -186.06 -186.06  -78.34
 0.7854  0.171013E+07  0.171013E+07  0.103193E+07  0.114868E+07  0.114868E+07  0.237338E-01   -8.81 -188.81  -74.70 -188.81 -188.81  -74.59
Zone t="Diffraction force - beta = 324.000 deg",I=     5,F=POINT
 0.5236  0.112044E+07  0.814048E+06  0.191707E+07  0.475757E+06  0.654822E+06  0.268906E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -84.92
 0.5890  0.132428E+07  0.962145E+06  0.167624E+07  0.588398E+06  0.809860E+06  0.193357E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -80.43
 0.6545  0.154603E+07  0.112325E+07  0.144460E+07  0.712186E+06  0.980241E+06  0.711957E-02   -3.85 -183.85  -81.38 -183.86 -183.86  -53.79
 0.7200  0.176402E+07  0.128164E+07  0.122784E+07  0.841268E+06  0.115791E+07  0.179844E-01   -6.04 -186.04  -78.37 -186.06 -186.06   73.01
 0.7854  0.195660E+07  0.142155E+07  0.103193E+07  0.954846E+06  0.131423E+07  0.567548E-01   -8.81 -188.81  -74.70 -188.81 -188.81   83.62
Zone t="Diffraction force - beta = 333.000 deg",I=     5,F=POINT
 0.5236  0.123399E+07  0.628750E+06  0.191707E+07  0.367463E+06  0.721185E+06  0.236433E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -84.21
 0.5890  0.145849E+07  0.743136E+06  0.167624E+07  0.454464E+06  0.891934E+06  0.127086E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -75.43
 0.6545  0.170271E+07  0.867572E+06  0.144461E+07  0.550075E+06  0.107958E+07  0.888691E-02   -3.85 -183.85  -81.38 -183.86 -183.86   61.85
 0.7200  0.194279E+07  0.989903E+06  0.122784E+07  0.649774E+06  0.127525E+07  0.437658E-01   -6.04 -186.04  -78.37 -186.06 -186.06   83.08
 0.7854  0.215489E+07  0.109797E+07  0.103193E+07  0.737500E+06  0.144742E+07  0.105611E+00   -8.81 -188.81  -74.70 -188.81 -188.81   86.58
Zone t="Diffraction force - beta = 342.000 deg",I=     5,F=POINT
 0.5236  0.131716E+07  0.427971E+06  0.191707E+07  0.250120E+06  0.769790E+06  0.236203E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -84.23
 0.5890  0.155678E+07  0.505829E+06  0.167624E+07  0.309339E+06  0.952047E+06  0.127075E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -75.28
 0.6545  0.181746E+07  0.590529E+06  0.144461E+07  0.374418E+06  0.115234E+07  0.885120E-02   -3.85 -183.85  -81.38 -183.86 -183.86   61.76
 0.7200  0.207373E+07  0.673796E+06  0.122784E+07  0.442281E+06  0.136120E+07  0.437727E-01   -6.04 -186.04  -78.37 -186.06 -186.06   83.09
 0.7854  0.230012E+07  0.747354E+06  0.103193E+07  0.501993E+06  0.154497E+07  0.105672E+00   -8.81 -188.81  -74.70 -188.81 -188.81   86.58
Zone t="Diffraction force - beta = 351.000 deg",I=     5,F=POINT
 0.5236  0.136789E+07  0.216652E+06  0.191706E+07  0.126619E+06  0.799440E+06  0.268474E-01   -1.37 -181.37  -85.75 -181.37 -181.37  -84.87
 0.5890  0.161675E+07  0.256066E+06  0.167624E+07  0.156597E+06  0.988716E+06  0.192686E-01   -2.32 -182.32  -83.90 -182.32 -182.32  -80.39
 0.6545  0.188747E+07  0.298944E+06  0.144461E+07  0.189542E+06  0.119673E+07  0.708140E-02   -3.85 -183.85  -81.38 -183.86 -183.86  -53.89
 0.7200  0.215360E+07  0.341096E+06  0.122784E+07  0.223896E+06  0.141363E+07  0.180235E-01   -6.04 -186.04  -78.37 -186.06 -186.06   73.09
 0.7854  0.238872E+07  0.378334E+06  0.103193E+07  0.254124E+06  0.160448E+07  0.568391E-01   -8.81 -188.81  -74.70 -188.81 -188.81   83.65
